fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8
0.8059828,-0.7754194,0.27198392,0.35393834,-0.16392712,0.19868296,-0.25261933,0.08298866,-0.12770745,0.10675478
-0.6609367,0.4327463,0.1757442,-0.8971366,0.74939257,-0.30942112,0.3608859,0.13857584,0.7586181,-0.30647922
0.17482606,-0.20865774,0.09259947,-0.42222312,0.27141607,-0.1618254,-0.46388066,-0.15969063,-0.25060928,-0.33313394
-0.29634127,-0.37558803,-0.06418705,0.3336504,0.66859424,0.17821948,-0.39529797,0.090993986,0.90277225,0.16603021
0.41555375,-0.7071427,-0.32541957,0.40863854,-0.07595905,0.06580421,-0.05489278,0.48094046,-0.82574815,0.9313003
0.80311865,-0.037594993,0.63779706,0.70826054,-0.4015305,0.17388427,0.12560451,0.29981735,-0.51095796,-0.7355729
0.5988296,0.7508216,0.5270602,-0.23098414,-0.44002512,-0.7082001,-0.91644895,0.065308556,-0.13927677,-0.4990614
0.5682649,-0.35650218,-0.0465706,0.54200935,0.5085234,0.06279168,0.87037563,-0.0027188729,-0.24941124,0.96280056
-1.0464264,-0.010348122,0.06781956,0.28806946,-0.8328496,0.46048054,0.40348706,-0.96421266,-0.18125737,-0.3356096
0.16358498,-0.7385606,0.2167151,-0.3305459,-0.12683916,0.40798908,0.90008813,-0.0790657,-0.057772208,-0.845441
-0.2835712,0.31912994,-0.22427963,0.6686902,-0.7752736,0.5330414,0.30219904,0.78469306,0.33691794,-0.15450634
0.22207765,0.47522846,-0.5794302,0.5555853,0.94813967,-0.06634402,0.42716384,-8.735919E-4,-0.9204035,-0.9872973
0.8235774,-0.74687433,0.11614434,-0.3373009,0.2406316,-0.0039543943,-0.7653108,-0.054110646,-0.008602885,-0.4575314
-0.18169731,0.62525344,0.83356917,-0.23496374,-0.008806944,0.1493481,-0.56927156,-0.08682442,0.32959232,0.30741322
0.30406615,-0.932921,0.2004236,0.61875284,-0.28655002,-0.41924748,0.45489797,0.106732965,-0.89344996,-0.9154367
-0.19589548,0.25026312,0.29627287,-0.34274468,-0.8424617,0.48312095,0.36589426,0.09168661,0.25609556,0.109454066
-0.27444804,0.4477452,-0.429783,0.47445422,-0.45290932,0.49423215,-0.6920161,0.9230439,0.28141803,0.6710985
-0.82846314,0.99333334,-0.36080697,0.93894213,-0.09712637,-0.25283268,0.057934776,-0.7326952,-0.05449128,0.31368577
0.8149919,0.5184343,0.6196901,0.29228464,-0.57836586,0.021377603,-0.0049642324,0.007881682,-0.061960697,-0.8238175
0.11052136,-0.03538169,0.6698002,-0.33496082,-0.225852,-0.5793785,-0.83006185,0.09493481,0.067209125,0.0014884147
-0.5071725,0.10246664,0.4288821,-0.21011049,0.04095275,0.36019456,-0.16044079,-0.07430675,-0.17315903,0.5404546
-0.1859015,-0.31868422,0.13359177,-0.9835707,-0.087711014,0.46717012,0.39406326,0.8382318,-0.70699126,0.04626246
-0.24422714,-0.08214183,0.20795436,-0.094649464,0.09977658,0.086237304,0.70165944,0.05317827,0.5515945,0.17761728
0.81575567,-0.0060442956,-0.37296146,0.034303386,-0.29438406,-0.06978618,-0.75492847,-0.010861905,-0.045378804,0.37205738
0.39215335,0.28744125,-0.39144376,0.5507129,-0.32390362,0.5999221,0.22342262,0.038050596,-0.58619344,-0.573352
-0.29085213,-0.034423057,-0.92999613,-0.518383,-0.23359028,-0.14812194,0.49325827,0.23776598,0.3609872,-0.17150229
0.04957613,0.08004989,-0.060729954,0.065158546,0.68752515,0.021645758,-0.3269749,-0.16221468,-0.86642593,-0.7743605
0.20647807,-0.42891714,0.20732197,-0.52694696,0.13015485,0.7152265,-0.85689944,0.013482203,-0.49541923,0.06049988
-0.92189044,-0.79506946,0.14044161,0.27263936,-0.78428304,0.9706588,0.78328496,-0.28582993,0.44060642,0.20755166
-0.16235642,0.17266473,-0.31915164,-0.27058777,-0.12580608,0.6524934,-0.6991032,-0.26612636,-0.79726267,-0.3623376
-4.6784782,-0.35342747,-0.62720454,0.41612005,0.05028671,0.3342815,0.2583454,0.66740084,0.25294077,-0.904466
0.7933189,0.3623633,-0.36892995,0.06942262,-0.69815683,0.36302906,-0.13064328,0.44700924,-0.5797112,0.1399795
-0.309639,-0.30664727,0.72591394,-0.0061992407,-0.40602502,0.6004312,-0.8889442,0.89146537,0.28942955,0.82795095
0.5687333,-0.3392298,-0.26569304,0.12909615,-0.50169384,0.034219414,-0.7767764,0.114264,-0.17203532,-0.5677738
-1.4007766,-0.1591282,0.27775908,-0.27613115,0.075936675,-0.8407694,0.67874694,-0.5291926,-0.23507313,-0.02016059
-0.21481661,0.4005516,0.17500596,0.059571143,0.6971233,0.58942974,-0.094711065,0.026944667,0.49816445,0.5866581
0.7195201,-0.1670357,0.39517707,-0.6754219,-0.11532544,0.7731246,-0.48790586,0.533531,-0.6593336,-0.0035145753
-0.8183658,0.21736497,0.12951653,-0.9584815,-0.71460325,0.23105289,-0.31133214,0.31153905,-0.041450065,-0.7297822
0.07085087,-0.119900346,-0.08814873,0.29769742,0.95601714,0.47715378,-0.42488387,-0.24194826,-0.34478086,0.056932785
-0.5982899,0.52242476,0.50254625,0.08886659,0.95500684,-0.23797928,-0.18497685,-0.53036284,0.09304911,0.7112879
0.16405936,0.15616445,0.008580909,0.035555746,-0.116897374,-0.34918517,0.252306,-0.0186336,-0.7414555,0.40237713
0.84150803,-0.5266916,-0.14489871,-0.25903538,-0.9225933,-0.036731992,-0.8493307,-0.09612632,-0.023549072,-0.024206456
0.48760083,-0.64037776,-0.6973455,0.111356124,-0.280545,-0.106787406,0.18819933,0.08375406,-0.25294715,0.021281483
-0.21287143,-0.19910264,0.38344166,0.40401983,-0.58490765,-0.35885757,0.6416819,0.048138727,0.5668509,0.43377152
-0.2491992,0.6225448,-0.3604628,0.7856379,0.28306833,0.29163668,-0.8760006,-0.64314085,0.13219106,0.018824916
-0.26152986,-0.44902825,-0.1977574,-0.24908292,-0.11549629,-0.13118052,-0.74025613,-0.47735193,0.44161955,-0.43327734
0.77111113,0.16358165,0.7020645,-0.13302651,-0.44356203,-0.025722332,-0.7465584,0.042764686,-0.041675106,0.70180017
0.70189726,0.38913018,-0.9986765,0.13433644,-0.18678038,0.6309685,-0.30763996,-0.017801654,-0.071706645,0.04142721
-0.112471916,0.7485776,0.4986455,0.023760354,0.12898123,-0.74834627,-0.7265251,0.19246095,-0.31343022,-0.74533814
-0.23451252,0.43185085,-0.06161952,-0.22087507,-0.11469191,-0.6094608,0.038938735,-0.18817,0.5183085,0.27773002
0.29588845,-0.43443343,0.8345788,-0.30926287,0.50569546,0.10165201,-0.11144376,0.40400976,-0.37033924,0.16871881
-0.21903172,0.74640757,0.22219168,-0.6124691,0.8086895,0.4150322,0.5189615,0.20224951,0.1648278,-0.27790233
-0.3950735,0.2364482,0.6204496,-0.15725882,-0.06807784,-0.89115757,-0.28789237,-0.4380929,0.4136531,0.944111
0.17003189,-0.1463353,-0.20125656,0.3197142,-0.2087708,-0.5906621,0.44884264,-0.21892016,-0.64535016,-0.28118065
0.7870822,-0.12772468,0.19321294,0.81600153,-0.5548494,0.1495661,-0.031658452,0.32081085,-0.49446398,0.09031132
-0.12894921,0.17261283,-0.2675391,-0.06181484,-0.34619856,-0.65008986,-0.09836666,-0.021230469,0.105674535,0.3413554
0.1677798,-0.09160133,-0.22836134,0.23679581,0.09861866,-0.0073620887,0.08640072,0.7521609,-0.80375725,0.44122857
0.22968294,-0.9890375,-0.22447746,-0.31813866,0.7832781,-0.07483542,0.60115933,0.18257634,-0.23081861,0.08921726
-0.99752855,-0.9408597,-0.16281587,-0.9805368,0.96384335,0.5402042,0.7983733,0.062304523,0.94527376,-0.2372998
0.64053184,-0.86665165,0.27772415,0.617155,-0.2024597,-0.061211616,-0.08960962,0.44739598,-0.6814441,-0.6766958
0.39386976,-0.51356995,-0.12878752,0.87547946,-0.18254821,0.46704668,-0.11468077,0.019341383,-0.600008,-0.58751285
-0.14125313,0.4471482,-0.35214403,0.6030646,-0.24664204,-0.29241228,-0.5541393,0.060566835,0.1677028,0.2568488
-0.3554359,-0.46981588,0.68150043,-0.5342482,0.9707439,0.3873428,-0.7604532,0.5690433,0.37904686,-0.10007019
-0.1494478,0.02492559,0.65697086,0.8431178,-0.7565422,0.7778288,0.21536782,-0.017544026,0.20132822,-0.36517945
0.80923975,0.40633246,-0.29402474,0.4447231,-0.14088382,0.22174259,-0.7314338,-0.008945465,-0.04407938,-0.026374623
0.16630301,-0.18105413,-0.21014658,0.17509401,0.98028076,-0.19929282,-0.14395033,0.43765983,-0.72889996,-0.33546475
0.007351467,-0.028020607,-0.083537236,-0.6354611,0.10793936,-0.5411551,0.94253916,0.017559905,-0.74634767,0.67417705
-0.18425527,-0.23688644,-0.06656302,-0.42293918,-0.8407661,-0.16807729,-0.3291167,-0.05905915,0.29184467,0.100374095
-0.9520905,0.2510369,0.5206553,0.13465895,0.70084995,0.6388873,0.16374668,-0.78790265,-0.25216734,0.20887643
0.62835926,0.094403915,0.32434893,0.40039372,-0.1345379,-0.2650049,0.5730774,0.040834848,-0.20484614,-0.14929703
-0.16744605,0.47022069,0.11635096,-0.6264117,-0.22139668,-0.7846032,-0.007860038,0.12167045,0.22783783,0.56386185
0.7886958,0.34225246,0.17904933,0.314593,0.36543652,0.4274661,0.3942759,0.0065856534,-0.058842734,0.2935937
0.47888264,-0.9389319,-0.21227168,0.6040342,-0.46945432,-0.041267294,-0.27061564,0.4208252,-0.5095697,0.030511498
0.3908556,-0.2258425,0.6358074,-0.258492,0.6193123,0.3894385,-0.60043484,0.14573278,-0.4629644,0.37735143
-0.708864,0.7428103,-0.48493654,-0.97168183,0.901915,-0.92061013,0.5184189,0.37012267,-0.5792608,-0.9303792
