fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24
-1.2754959,0.5168855,0.06892264,-0.33162332,-0.30154374,-0.39590785,0.11886496,0.68396753,-0.4117497,-0.11896478,-0.73127085,-0.046341904,-0.43895417,0.20247813,0.43602207,0.43242943,0.71730006,-0.37040877,0.13115466,-0.19463079,-0.9786074,-0.10384157,-0.91905224,0.073754214,-0.17395107,0.59216446
-2.614844,-0.5077647,-0.5131235,0.30626813,0.01474102,0.22033331,-0.9011373,0.24319924,0.6603484,0.012396693,0.10176476,-0.67376536,0.09384672,0.13224089,0.18096134,-0.6876409,0.87022465,-0.61845756,0.43711782,-0.04865122,-0.9701305,-0.7444052,-0.2634172,0.21407883,-0.3020152,0.45324406
-1.1664368,0.3707492,-0.28181067,-0.66237676,-0.32352358,0.32864675,0.48001495,0.5839611,0.12352304,0.6833497,-0.7879543,-0.1439184,-0.05479166,-0.52213496,-0.03227022,-0.27536643,0.34289318,0.16143656,0.13024049,-0.4817963,-0.182283,-0.71289927,-0.53890973,0.8611715,-0.28369483,-0.03270841
-2.7875652,0.110848635,0.67176914,-0.25644815,-0.19162306,-0.27669626,0.4209358,0.5230348,0.07103145,0.8991371,0.17586946,-0.63136333,-0.2855432,-0.10694325,-0.0015921975,-0.35988656,0.20842849,0.7893453,-0.86826855,0.62260455,0.35570565,0.7079286,0.5385062,0.053763103,0.632901,-0.03701628
-2.7257633,-0.023698092,-0.68538475,-0.06355084,-0.31829146,-0.25425246,0.13994062,-0.03082849,-0.26546252,0.22439957,-0.59405166,-0.051882267,-0.21880823,0.70969343,-0.34257275,0.15583912,0.07224015,-0.2531184,-0.18682551,0.53824854,-0.6831091,0.99962187,0.055073265,-0.19433917,0.018636405,0.76292413
-1.1635666,-0.46433535,-0.63106996,0.73263896,0.8494438,-0.18283582,0.9859806,0.2525458,-0.11996425,-0.09633415,0.15356623,-0.012117249,0.05794911,-0.9269212,0.42677355,0.31020308,-0.40619555,-0.21712613,0.24542692,-0.53652096,0.058703158,-0.19967483,-0.3480754,-0.268178,-0.575655,-0.51683193
-2.153878,0.6049332,-0.25111553,-0.40356547,-0.2070715,0.2978228,-0.01614608,-0.40019485,-0.34563237,0.055520784,0.86924356,0.21771415,-0.8568603,0.16703886,0.5823317,-0.6024755,-0.5072546,0.90758115,0.2241265,0.118006445,-0.5809402,-0.24927624,-0.4205721,0.20277971,-0.19651496,-0.3242946
-36.395237,0.24552941,-0.6934153,-0.43130356,-0.38178834,0.37955904,0.08158262,0.62218606,-0.105710074,0.31911442,0.2791837,-0.3235005,0.6769346,-0.11840224,0.8150229,0.504615,-0.85061735,0.46528354,-0.13931422,0.82924885,-0.5782237,-0.10847762,-0.8723927,0.56813383,-0.04923674,-0.48334318
-2.063836,-0.34710625,0.031090595,0.015584011,0.84739536,-0.39928025,-0.23741877,0.3721906,0.0060869455,-0.57618904,0.22853348,0.8109384,0.45335415,-0.11103496,0.14477095,-0.4898607,-0.30361006,-0.73488474,0.31978405,-0.6209095,-0.6470047,0.42711532,-0.28722382,0.9752911,-0.35655046,-0.31614685
-0.68020296,0.7886821,0.17169835,-0.10555135,0.5582098,-0.22909467,0.35664877,0.18759325,0.47839355,0.3246503,-0.14124767,0.4370432,-0.063432455,-0.74546874,-0.5269537,-0.3226694,-0.3112172,-0.33137438,0.92684263,0.17193188,0.30591735,-0.32574797,-0.71786034,-0.26989752,0.62741685,0.9468885
-2.3362484,0.05945038,0.15737963,0.7077667,-0.006016135,-0.017952584,-0.015435567,-0.14790976,-0.21321005,0.69003505,-0.0051494627,0.30677488,-0.19733931,0.56687075,-0.24763525,-0.27164954,-0.4058507,0.45266032,-0.61232054,-0.44480586,-0.46403304,0.13239136,0.77979064,0.5626435,0.33900705,-0.11906934
-2.0667095,-0.34379676,0.5745323,-0.255803,0.36150655,-0.5326804,0.12123145,-0.99161273,-0.21587661,-0.9965781,-0.90723974,-0.35385168,0.64370185,0.4194706,0.7227212,-0.1497066,-0.12317962,-0.6000861,0.3557086,-0.109706454,-0.2801013,0.02783227,-0.50607467,-0.056655407,-0.20304391,-0.083957456
-4.524844,0.15791193,0.71039987,0.051195502,-0.24291967,-0.5327601,0.22878331,-0.18361703,0.51802486,0.36113212,-0.8713956,-0.6270873,0.71032244,-0.32252765,-0.68830216,-0.8998341,0.9873243,0.38535133,0.0211097,0.36205658,-0.1252916,-0.6529484,-0.27915502,0.1022894,-0.036854982,-0.32244858
-1.8931181,0.23168126,0.49500418,0.39772785,-0.43268996,0.8870884,0.13786197,0.25755674,0.81272477,-0.560957,-0.03053419,-0.8637917,-0.05839193,-0.9985686,-0.33487496,-0.8887051,0.098488994,-0.6263146,0.2187438,0.45992258,0.58664656,-0.11485666,-0.82557845,-0.35045677,-0.12793705,0.54404974
-2.0392041,-0.8557092,0.899527,-0.14681381,0.3333798,-0.44662255,0.81856287,-0.5507132,0.88137263,0.8075793,0.9314941,0.28169984,0.060376644,0.1658616,0.32985878,-0.9264061,0.49366614,-0.8924328,0.5014032,0.21952724,-0.45331946,-0.7084418,-0.5198071,0.34083766,-0.018755674,-0.8524388
-0.6694416,-0.7024641,0.63813126,-0.09974925,0.18508266,0.53798455,0.8542371,0.69136024,0.29241005,-0.86378384,-0.68953425,0.44371045,0.2588144,-0.6338567,-0.0027922392,0.014941109,0.017207632,-0.36898744,0.99150014,-0.755212,0.55111724,-0.3091845,-0.2903232,0.6064941,-0.17239402,-0.012118816
-1.3811418,0.80405325,0.07727473,-0.6685999,0.17828356,-0.7203354,0.060911838,-0.5303518,0.23552094,0.36606804,-0.3505088,0.030451752,0.49953812,-0.06305348,0.40735108,0.19686532,0.5072608,-0.09981048,-0.103775024,-0.007082002,0.06221986,0.879117,-0.5913134,-0.32579708,-0.7229394,0.43872094
-3.0885198,-0.5529629,-0.29008657,-0.1068631,0.06066525,-0.40104055,0.24655855,-0.064326964,-0.54704887,0.024498235,-0.18065768,-0.18783736,0.050079804,0.502588,-0.016016603,-0.023721606,0.075543515,0.7693734,-0.020249076,0.8548475,-0.38050866,0.061925557,0.5997152,0.4985164,0.33961472,0.34286252
-2.1797354,0.2153113,0.024850825,-0.6745906,-0.30679664,-0.3583096,0.33760428,-0.11973191,0.39978063,-0.25676692,-0.20256656,0.17922676,-0.9360839,0.0022165729,0.66671735,0.75982916,-0.6828537,-0.27454,0.619987,-0.07179687,0.6638891,0.96170455,-0.9386396,-0.58548963,0.6255695,0.14759794
-1.6069957,-0.4069224,0.051507007,-0.38326466,-0.014519119,-0.5928755,-0.15593533,-0.23513037,0.49459264,-0.05644679,0.3037014,0.81615514,0.4468868,0.22616194,-0.3523258,0.8750977,0.33165443,-0.46295196,-0.6240567,-0.28623918,0.018396497,0.31887633,-0.43026704,-0.35259336,0.21134734,-0.23623134
