fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-1.450841,-0.94536185,0.34533235,-0.4230432,0.6213295,0.30964595,0.079520226,0.9373714,-0.46347573,-0.04153612,-0.3658443,-0.32491288,-0.38620287
-1.3518025,-0.3004057,-0.09723164,-0.09014152,-0.5077943,0.71925175,-0.030969273,-0.6995569,0.78331083,0.18744208,-0.34951612,0.18464833,0.91405153
-1.3393751,0.16086176,-0.008846184,0.30876562,-0.04296873,-0.11264718,0.056457233,-0.019790418,0.9682276,0.378922,-0.8178151,0.16231373,0.64618987
-1.788137,-0.012736312,-0.121601224,0.3214997,0.46608415,-0.27442572,-0.17363073,-0.75687057,0.38740787,-0.12114701,-0.046821475,-0.047230024,-0.2841906
-0.09265406,0.63233495,-0.99900955,0.685396,-0.3214707,0.7035625,0.9641642,-0.79268414,-0.4357785,0.79729176,-0.38318676,0.073861875,0.58847284
-1.4191998,-0.11156654,0.034082964,0.6065791,0.3201902,-0.18333709,-0.0819694,0.24158311,-0.6738285,0.45987064,-0.013102751,0.5610591,-0.6767384
-1.6534642,-0.5233219,0.12777905,0.3571517,-0.32375178,0.27915227,0.13602307,0.01602451,-0.16877402,0.34002882,0.9488125,-0.022492051,-0.47374684
-1.0883017,-0.1309227,0.20652156,-0.14383101,-0.7655892,0.75767875,0.8932517,0.87138444,-0.15212506,0.41119063,-0.42267573,0.64827186,-0.07576575
-0.9293721,0.2978193,0.6970952,-0.12290399,-0.9155214,-0.05078883,0.9104474,0.14362542,0.66747236,0.6790238,-0.24294837,0.62857544,-0.02330577
-2.1596549,0.59151787,0.4834931,0.6113218,0.5584269,-0.27046102,-0.3359161,0.12268867,-0.29879397,-0.81355816,-0.4639219,0.061166767,0.539017
-2.1428409,0.050589584,-0.25976777,-0.29549167,0.1231081,-0.32820836,-0.017971754,-0.2321163,-0.56076264,-0.8474602,-0.5105159,0.44620872,-0.33477738
-2.2690902,-0.0038318278,0.61203796,0.45090622,0.5085659,-0.333829,-0.06859606,-0.29096973,-0.014407619,-0.35264,0.4962829,-0.8515694,-0.014859107
-0.18938248,0.41355953,-0.58351403,-0.4344583,0.12637709,0.11743597,0.7063973,0.3280153,-0.7409073,0.7248983,0.19312528,-0.86648786,0.0161271
