fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49
-13.759558,-0.91192085,0.27695107,0.3935513,0.49038646,0.34520027,0.52923155,0.47693074,0.16747035,0.72246945,0.78443706,0.3869373,-0.37530303,-0.24893737,0.19099939,-0.24136083,0.5702429,0.11726089,0.01234738,0.2974236,0.9016474,0.52976584,-0.27650082,-0.25996158,-0.37470108,-0.81921893,-0.1669219,0.53530616,0.056522608,0.86729944,-0.7122803,0.112179294,-0.67187244,0.17711449,-0.08334458,0.8532201,-0.78331506,-0.010646519,0.12588601,-0.008910735,-0.044600353,-0.1752355,-0.42878836,0.15174428,-0.79389143,0.1049687,0.0011857748,-0.6477208,-0.6935717,-0.11817345,0.54497653
-14.479997,-0.9310841,-0.39974266,0.5218991,-0.38971344,0.63361776,0.4729627,-0.2030017,0.43223175,-0.0902272,-0.42863765,0.13910626,-0.6710289,-0.9270815,-0.92947644,0.14374809,0.87178457,0.6667279,0.7697777,0.054886606,-0.36477268,0.16713734,-0.23832011,-0.3361215,-0.37028936,0.32208842,0.24658008,-0.6267749,-0.8550167,-0.064117536,-0.059798956,-0.49179882,-0.6837923,0.37121493,0.2730482,-0.05825979,0.7639664,-0.27381212,-0.08672439,0.54533327,0.05780971,0.173769,-0.02505469,0.2059821,-0.37215266,0.7117775,-0.7067319,-0.0050350428,-0.33364892,0.23634297,-0.40180922
-12.49201,-0.19950134,0.15538633,-0.8140757,0.3849265,-0.10511416,-0.3058264,0.09653902,0.5799352,0.25061014,-0.43428767,0.89509535,-0.57900816,-0.9692128,0.054603934,-0.20844813,0.7463265,-0.33580983,0.023045998,0.46545234,0.67481977,0.8695503,0.37393063,-0.54611653,0.3371546,0.2528701,0.39071128,0.32692087,-0.17697097,-0.38390946,-0.4982934,0.18457928,-0.25979647,-0.24702005,-0.3569665,-0.68160176,-0.11847097,0.5831025,-0.24053772,0.54508746,-0.5704327,-0.3933818,0.7796438,-0.19425192,-0.1963265,-0.3442937,-0.6567985,0.29411167,0.5222155,0.10371983,-0.13153589
-15.564439,0.32631332,0.88403296,-0.8235479,0.82107735,0.31217432,0.3846846,0.18198155,-0.020050097,-0.31394827,-0.6587589,0.27255717,-0.9425308,0.15065949,0.16880578,0.24592023,0.27963388,-0.0527735,0.19794193,0.14467487,-0.5554589,-0.066765785,0.53920054,0.010984366,0.5543221,-0.2137274,-0.045707382,0.27815747,0.0294769,0.07260284,0.24549142,0.11647878,0.5333672,-0.5619063,0.15123378,0.76602554,-0.053613663,0.54486156,0.24618015,0.33533216,0.18490577,0.6710535,0.80637825,0.4265675,-0.6093935,0.4679954,0.063450046,0.09545912,0.99443966,0.71298015,-0.2202892
-17.009464,-0.30168116,0.00450506,0.21957873,-0.5534627,0.5686773,0.18884802,-0.08677433,0.24535123,0.12146663,-0.22926852,-0.5274394,0.7081935,-0.56880516,0.03350131,0.949454,0.298077,0.224166,-0.041668925,0.022093287,0.43589425,0.08556582,-0.8583565,0.5008084,-0.26079676,-0.009209966,0.55693763,-0.30207378,-0.6195082,0.99934465,-0.30762357,0.067150466,0.26594236,-0.52500826,0.09115666,-0.20443141,-0.6290029,0.33475295,-0.8589153,0.41490924,-0.31134737,0.39822435,-0.7869518,0.267873,-0.23441973,0.27573103,-0.4818391,-0.30282715,0.42172104,-0.0050749267,-0.20869994
-14.405522,0.0026363512,0.32532394,0.25764588,0.43351078,0.2822958,-0.6822195,-0.29046565,-0.6146933,-0.7059048,0.3028744,-0.3649974,-0.11879571,-0.51328325,-0.115210325,-0.77190787,0.09547162,-0.008266803,0.3655462,-0.66550195,0.323839,0.032283664,-0.15144718,-0.18576868,0.32688996,0.35621113,-0.047986627,0.36867887,-0.27281272,-0.16245696,-0.1465844,0.39359537,0.24121964,-0.70087695,0.23548234,0.022236109,-0.36770895,-0.11538079,-0.40425238,0.46753827,-0.934535,-0.840494,0.67130977,-0.036046427,-0.34078962,0.064445496,0.031962514,-0.13924626,-0.51351714,0.14771047,-0.4450878
-14.86434,0.5745197,0.42699733,-0.20842965,0.2745522,-0.68649256,-0.1387726,-0.19933288,-0.9157869,-0.30961642,-0.113192044,0.04152424,-0.42614123,-0.16510805,-0.39107323,0.46085092,-0.026998365,0.23518702,0.14345996,0.39329222,-0.90618384,-0.32956806,-0.0770795,0.7928268,0.13330328,-0.05333845,-0.18153962,0.8828242,-0.21942529,0.2004644,0.68477124,-0.024936289,-0.31941172,0.28017154,-0.50497997,0.6845635,-0.75908697,-0.98289096,0.2717249,0.06865859,-0.28276014,-0.4519139,0.6853067,0.10965215,0.17150095,-0.30053398,-0.5670373,0.8535281,0.76254636,-0.33023024,0.2802337
-13.416202,0.52113444,0.57983154,-0.45684493,0.87264264,0.11825796,-0.025643153,-0.79418635,0.06085944,0.5595354,0.0037776674,0.7093127,-0.13740282,0.5953407,-0.17922963,0.25791666,0.2664661,-0.29309455,0.85100293,-0.30642727,-0.33480573,0.61807615,-0.015618174,0.49266186,0.01869493,-0.2741336,-0.6997674,-0.45795503,0.07558143,-0.09809985,-0.14818944,-0.7287898,0.39180565,-0.23563357,0.16723634,-0.65630734,-0.3903649,0.0342531,-0.61002725,0.18345487,0.2900275,-0.37361303,0.4703168,0.47737855,-0.07088987,0.3740358,0.47440517,0.38657993,0.34081295,0.58103144,-0.6718615
-15.039107,0.41437602,0.91764086,-0.806676,-0.27032012,-0.5559344,-0.97573745,0.9002794,0.10680789,0.8947529,-0.76215124,0.42869332,-0.08819012,0.28487122,-0.32715222,-0.25681463,-0.14984846,0.21382836,-0.208478,-0.48997247,-0.27529866,0.2698924,-0.325911,-0.16094707,-0.021991847,-0.51721936,-0.20961876,-0.4056599,-0.22375561,-0.62082756,0.33393082,-0.096388616,-0.019305091,-0.51685756,0.116858944,0.49770835,-0.54344124,0.44429857,-0.32825392,0.21918637,0.11049985,0.09117534,-0.0692109,-0.105959095,0.056973476,0.9620811,-0.23777159,0.14725804,-0.9911523,0.58205706,-0.08659525
-14.713114,-0.43982035,0.16719599,0.2314793,-0.35079354,0.26532444,-0.1241632,0.8786258,-0.45231825,0.069645666,0.3783319,0.92728853,-0.6579541,0.19830948,-0.8532698,0.28339717,0.1487298,-0.19916928,-0.43121764,-0.39624298,-0.16515222,-0.019963488,-0.11483257,0.6526573,-0.12403241,-0.05523247,0.32708725,0.9478186,-0.12264487,0.1684612,0.6074856,-0.7379843,0.39874256,0.004644029,-0.03171166,-0.09367046,0.088614404,0.33936,-0.2476058,0.4652173,-0.8843003,0.0143109495,0.21492158,0.43421066,-0.2577536,0.27994162,-0.18611394,0.85865945,-0.7238647,-0.34487048,-0.010592013
