fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8
0.8046352,0.7448251,-0.23765714,0.6818647,-0.03191042,-0.090422,-0.9477553,-0.22938238,-0.054690152,0.038399756
0.62824094,-0.26561585,-0.8494661,-0.52828914,-0.25142062,0.02181896,-0.26507506,0.04753539,-0.09396177,-0.3019089
0.096166536,0.52696157,0.12480411,0.25805718,0.319586,0.5513468,0.27459484,-0.142228,-0.67547286,0.33921605
0.31833923,-0.31797245,0.24999803,0.066499956,-0.09437493,0.8305355,-0.697866,0.031159589,-7.0934294E-4,0.32278728
-5.567762,0.48104724,-0.020073052,-0.101552024,0.08453566,-0.4379799,-0.23184967,-0.6323465,0.0077404976,-0.09130018
-0.1946392,-0.452976,0.20245817,0.6121981,-0.111884594,-0.33825445,-0.69049865,0.39605635,0.0058441055,-0.21928851
0.5764304,0.5834067,0.30765218,-0.5798832,-0.78394496,-0.014712396,-0.5366541,-0.06056926,-0.086192735,-0.774018
0.83820814,-0.024936784,0.72594523,-0.3139472,0.037709292,0.6976856,-0.72359484,-0.004536725,-0.0303055,0.065289244
0.86075556,0.60785556,-0.021493824,0.26293862,-0.794118,-0.38588545,-0.27620092,-0.19801612,0.007752245,-0.18757659
-0.21096842,0.38215208,-0.46562853,-0.7346237,-0.085638426,0.49056247,-0.7895401,0.15836623,0.15174238,0.076609254
-4.7876997,0.4148438,-0.15910906,0.46267194,0.10972798,-0.6879195,-0.268455,0.28473604,-0.056757156,0.39702538
-2.858837,0.76554096,0.49461588,0.60214037,0.48372948,-0.75415057,-0.8689669,0.7953312,-0.49971443,0.48579812
-0.3121484,-0.13025288,-0.5766772,0.23440546,0.22454537,0.6174247,-0.64813316,0.44481668,0.6835691,-0.080070235
0.89673257,-0.8429995,0.206401,-0.047128115,-0.68019193,0.4509458,-0.18722852,0.68565583,-0.8197388,0.20332514
-0.22914642,-0.30458772,-0.30251226,0.46824104,0.40855122,-0.18689829,-0.48901117,-0.43063492,0.51549155,-0.19654159
-0.06099968,0.44319928,0.6407274,-0.009750009,0.37054318,-0.37501955,-0.79045093,0.3725432,-0.1745676,-0.23135626
0.45475125,-0.32491225,0.17541257,-0.15107086,-0.38089776,0.17730641,-0.19053891,0.4460187,-0.97933614,-0.21198623
-0.25496078,-0.8040991,-0.90211177,0.08828626,0.087318316,-0.9259208,0.9585675,0.32482564,-0.17720136,-0.6662286
-0.16370793,0.078620955,-0.123497844,-0.014074545,-0.764002,0.83631074,-0.65440714,-0.3281511,-0.6757624,0.36256653
0.7290363,0.35559714,0.7251605,-0.21462387,-0.782457,-0.07958836,-0.12271455,0.2142709,-0.15279442,-0.49119872
-0.20365547,-0.87521356,0.4397666,-0.35848194,0.47615975,0.41449624,0.06885036,0.31701922,0.09053763,0.26153144
0.14475055,-0.56812215,-0.3909066,0.2940084,0.13592188,-0.07056374,-0.26365814,-0.2430501,-0.5037428,-0.06323519
-0.0059229983,0.39827085,0.27717078,-0.723212,0.54797864,0.780536,-0.79656744,-0.021668553,0.09742317,0.59130865
-2.3660314,0.2435798,0.7782955,0.70997024,0.70539474,-0.41204086,0.20879379,0.8233204,0.29803073,-0.26284233
-0.47626472,0.10944324,-0.4356749,-0.64592576,0.26615968,-0.922972,-0.33373204,0.21883406,0.8149854,-0.17787899
0.86366636,-0.045597076,-0.3514785,-0.5711206,-0.20154154,-0.13099721,-0.9376511,-0.1269136,0.010611822,-0.43692288
0.7457398,-0.22023952,0.70016575,0.5951294,0.030747455,0.3419752,-0.10646765,0.017506374,-0.10338533,0.31093398
-0.19758353,-0.20044458,0.19513917,0.008859926,-0.051214755,0.82128966,-0.24076875,0.099206164,0.32489824,-0.33033532
0.3820728,0.024645448,-0.2772181,0.17095344,-0.3876535,0.22534533,-0.6188774,-0.009884517,-0.43292224,0.20155016
-0.21723877,-0.1492536,-0.5539311,0.4755373,-0.110868216,0.1755562,-0.45656902,0.36951146,0.33701,0.660064
-2.6567411,0.6696668,0.4158099,0.15975547,-0.39246744,0.35860106,0.07088829,0.52134115,0.4061994,-0.46736962
0.29311326,-0.21246397,0.67611337,-0.82489145,-0.7228847,-0.1413265,0.03994158,0.13332033,-0.15858388,-0.49825174
0.8430639,-0.29636315,-0.22363172,-0.057413816,-0.5381164,0.7714776,-0.9331019,-0.009865549,-0.042843238,-0.07874212
0.84910536,0.2696788,-0.38919628,0.57451904,0.4880936,-0.03623092,-0.39913914,0.0061914367,-0.06896617,-0.11058283
-0.20625126,-0.6978886,0.43552083,0.30048966,0.07886658,0.21437578,-0.5871781,0.62683296,0.0033671856,0.8053628
-0.20675208,0.7830678,0.16060202,0.030171376,0.15540473,0.3412064,-0.976441,0.13374199,0.34886384,0.038641267
-0.08702204,0.25068587,0.13247809,0.64754987,-0.77243143,0.107475266,-0.34694377,0.117198505,0.096845694,0.08037768
-0.31440985,0.1165707,0.71763295,-0.03745236,0.3021587,0.7471121,0.8409389,0.2810157,0.55116904,0.20824401
-0.317231,-0.5663931,-0.98685086,-0.5768541,-0.08702371,0.8484857,0.7161225,-0.21305633,0.76793236,0.22836518
0.6005322,-0.20432928,-0.0048484467,-0.51781386,-0.35479677,-0.03854412,0.007876558,0.013402462,-0.13008523,0.56011033
0.86302644,-0.28019035,-0.5055778,0.4354208,-0.46663663,-0.02313353,-0.82851434,-0.08257213,-0.06637369,0.6073648
-0.22756511,0.36709523,0.07419881,-0.42020214,0.036156394,0.15829909,0.28994438,-0.20336907,0.5953961,0.027128339
-0.87287635,0.46645817,0.31225142,0.12529886,-0.33924806,0.23711298,0.15981074,-0.52251875,0.2904508,-0.38658628
-0.08250591,-0.12177819,0.4972168,0.47295463,-0.61054784,0.4259013,0.9151895,-0.284177,-0.62555337,0.44728675
0.49720326,-0.9640772,-0.13755424,0.19615465,-0.7624001,-0.1325127,0.69430953,0.023620725,-0.34326833,-0.057048984
-0.19754055,0.026665289,-0.27711675,0.40779752,0.7812701,-0.94044715,0.046627082,-0.152798,0.16236699,-0.4543325
0.68745714,0.19974363,-0.4458771,-0.44846833,-0.5725918,-0.12268732,-0.1750569,0.06303537,-0.13579872,-0.9421177
0.089928366,0.5099322,0.22717755,-0.23210666,0.52375543,-0.5124736,-0.18908858,0.3105272,-0.70650697,-0.356119
0.4328549,-0.122009754,-0.072751746,-0.12043327,-0.45265454,0.82888323,-0.15304649,0.0011529329,-0.30558416,-0.45323056
0.85237557,0.28634572,-0.7955224,-0.29368225,0.33426613,0.27473927,0.2263382,-9.781145E-4,-0.024742736,0.14496912
0.09244854,-0.017985309,-0.59439814,0.48290354,0.25037214,0.13256052,-0.38872972,-0.71500653,-0.21868844,-0.15531644
-1.2379506,0.20817685,-0.1174408,-0.6706215,0.7362327,-0.09864863,-0.49563578,0.5598238,0.071051255,0.5081049
0.24541897,0.22933179,-0.094232515,0.49517164,-0.6284609,0.5545874,0.3866587,0.6235265,-0.94215846,-0.46874872
-2.6828907,-0.41173282,-0.807107,0.47164604,0.22022718,0.05559635,0.080238484,0.644722,0.1507568,-0.1473048
0.19878483,0.14497758,0.23778205,-0.9939705,-0.26684928,-0.071298786,0.017569074,0.7734148,-0.7234138,-0.2788331
