fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8
-0.3994075,-0.044915378,0.397623,0.33657363,0.3772667,-0.3964315,0.14358741,-0.24706404,-0.29068634,-0.2911751
-0.33596238,-0.21615314,-0.15901904,-0.009673692,-0.44980508,-0.3057089,0.6038869,0.30795735,0.7163622,0.8008854
-0.16158974,0.24035873,-0.0826592,0.91219044,-0.40784016,-0.10171022,0.31542817,-0.24201572,0.4851358,0.17117038
-1.0615115,0.24741356,0.7161479,0.91551155,-0.17532843,0.5725685,0.18729874,-0.33580917,0.5997971,-0.02464507
0.35784954,-0.29210192,-0.2230519,0.89476556,-0.7677017,-0.2165283,0.31650686,-0.0022177417,-0.6908266,-0.5274463
-0.20298432,-0.712492,-0.50710684,0.42141894,-0.47176263,-0.87271535,0.7944596,0.0051743463,0.53310794,0.08183777
-0.5345418,-0.8312317,-0.5313705,-0.54858524,0.031179717,0.1333309,-0.30860946,-0.4075154,0.25067022,0.6419587
0.84860283,-0.39581433,0.34113482,0.26594082,-0.19456306,0.92687464,-0.97473776,0.27715987,-0.37194413,0.21294285
-0.19631761,0.6357915,0.33545953,0.11519824,0.23700593,-0.4597162,0.16516256,0.09124278,0.36553496,-0.30323732
0.26362163,-0.8870685,0.6084234,0.027781224,-0.5003902,-0.60105395,-0.62376606,0.201554,-0.21120611,0.5744547
0.6420429,0.39350325,-0.76487577,-0.032721996,-0.31547597,-0.7554035,0.1829397,-0.016158363,-0.027200941,-0.014941925
-0.21754149,0.34568423,0.96167177,-0.43706322,-0.73490465,0.45835054,-0.44048297,-0.17043537,0.50390714,0.515493
0.50419104,-0.1685111,-0.50205433,0.4171614,-0.35769382,-0.43944532,-0.7723216,-0.028416395,-0.36111796,0.4599779
0.8658081,-0.0984519,0.4483261,0.51186097,-0.34535864,-0.61619455,-0.85387504,-0.06917852,-0.082626924,0.041472554
-0.36852592,-0.60688335,-0.5835538,0.017730338,0.27677095,-0.02136457,-0.84121007,-0.47168383,0.9030777,-0.050738335
-0.07477652,0.7583692,-0.40830478,-0.31445113,-0.81989926,-0.6905991,0.010982156,-0.33975,-0.8548824,-0.25216398
-0.16071536,-0.14915457,0.34824905,-0.057061207,-0.21563922,0.07416937,0.13486244,0.010473067,0.18170974,0.38062313
-2.0557692,-0.059901405,0.36969846,0.31912494,-0.25816298,-0.16200303,0.28354472,0.5506343,0.00292074,0.95392936
-0.25936458,0.64018214,0.29469764,0.14704297,-0.48433617,0.5508665,-0.2556601,-0.3384492,-0.8199504,-0.008051569
0.3783131,-0.11488045,-0.35153818,0.7187668,0.16257231,0.43906295,-0.21029711,0.036129117,-0.022770938,0.7661338
0.67705405,-0.5127258,0.6854407,0.35232896,0.5820984,0.09183524,-0.63976866,0.112280026,-0.18723106,-0.08181121
-4.4700603,0.024281332,0.49227288,-0.28576446,-0.6855046,0.78933907,0.24472238,0.18679163,-0.075951725,-0.4674961
0.55576545,0.3001244,-0.6269609,0.6923603,0.7953034,0.622469,-0.6337148,-0.059709072,-0.24124676,-0.83626485
0.81891435,-0.41772276,0.6847277,0.25305426,-0.49623868,0.23319638,-0.86180145,0.0023499269,-0.07373789,0.63446075
0.35237503,-0.3068601,-0.33359933,-0.046627115,-0.6029548,-0.31484655,0.20655634,0.09125612,-0.4184177,-0.24092159
-0.27495775,-0.596163,-0.50269496,-0.48008388,9.2602463E-4,0.029393725,-0.024824534,0.40753943,0.29179347,-0.84405124
-0.24740803,0.041242518,0.28447494,-0.40455815,0.19838536,0.5742275,-0.5054816,0.19836137,0.36934957,0.5056732
0.33346817,-0.5417517,-0.17970029,-0.3117305,-0.29600042,-0.59350306,-0.72873837,0.06433979,-0.4183761,-0.6140255
0.8447915,0.19614998,-0.46727315,0.16651894,-0.02339304,0.15275896,-0.9090973,-0.28347033,-0.0101689035,-0.02425456
0.48211765,-0.16865988,-0.30030704,-0.48310992,-0.38513798,0.21378088,-0.40338245,0.083271846,-0.13867782,-0.69763696
-0.16861773,-0.3157077,-0.086390615,0.71708864,-0.5673285,-0.6200848,0.78492266,0.2804089,-0.30430907,0.81705254
-0.7651375,-0.60920167,0.09061253,0.9331484,0.357506,-0.6774437,0.52167434,-0.8584948,0.18074948,0.3499537
0.4936577,-0.48480093,0.5519132,0.24544501,-0.97735316,0.14863408,-0.13333042,-0.1649681,-0.09687135,-0.86510676
0.6727507,-0.090225816,-0.70307744,0.32961822,0.93443936,0.48600522,-0.06512797,0.009632945,-0.1782296,0.33746573
-4.935722,0.6565159,-0.4865571,-0.38197246,0.2516514,0.17080747,0.10505936,-0.998532,-0.24562217,0.26447797
-0.25581655,0.19075587,0.411588,0.10037696,0.33506754,0.15474355,-0.15973714,0.24799961,0.55486315,-0.708331
0.84520376,0.058929756,-0.6807655,0.37808588,-0.031898968,0.18426166,-0.14847232,-0.011976554,-0.04554897,0.03438878
