neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4,neur5,input5,neur6,input6,neur7,input7,neur8,input8,neur9,input9
-1.0,0.14715971,-0.9602304,0.0,-0.9999706,0.0,-0.33939138,0.0,0.95925075,0.0,-0.76524425,0.0,-0.9999955,0.0,-0.9999232,0.0,-0.9999951,0.0,-0.7793616,0.0
-1.0,0.13997386,-0.9679066,0.0,-0.9999668,0.0,-0.51124007,0.0,0.9572184,0.0,-0.7625069,0.0,-0.99999595,0.0,-0.9999404,0.0,-0.99999666,0.0,-0.76451415,0.0
-1.0,0.1318673,-0.9740607,0.0,-0.9999626,0.0,-0.6513178,0.0,0.95544624,0.0,-0.7594886,0.0,-0.99999624,0.0,-0.99995357,0.0,-0.99999774,0.0,-0.7482465,0.0
-1.0,0.12289138,-0.9790071,0.0,-0.9999581,0.0,-0.7583104,0.0,0.9538846,0.0,-0.75629026,0.0,-0.99999654,0.0,-0.9999638,0.0,-0.99999845,0.0,-0.7303672,0.0
-1.0,0.11310332,-0.98299146,0.0,-0.9999531,0.0,-0.8359658,0.0,0.9524781,0.0,-0.7529998,0.0,-0.9999968,0.0,-0.99997175,0.0,-0.9999989,0.0,-0.71065235,0.0
-1.0,0.10256586,-0.986207,0.0,-0.99994767,0.0,-0.89025587,0.0,0.9511771,0.0,-0.74968624,0.0,-0.99999696,0.0,-0.9999779,0.0,-0.9999993,0.0,-0.68883914,0.0
-1.0,0.09134669,-0.98880655,0.0,-0.99994177,0.0,-0.9272391,0.0,0.94994193,0.0,-0.7464001,0.0,-0.99999714,0.0,-0.99998266,0.0,-0.9999995,0.0,-0.6646184,0.0
-1.0,0.07951798,-0.9909112,0.0,-0.9999355,0.0,-0.9520077,0.0,0.9487432,0.0,-0.7431762,0.0,-0.9999973,0.0,-0.99998635,0.0,-0.99999964,0.0,-0.6376257,0.0
-1.0,0.06715598,-0.9926174,0.0,-0.9999288,0.0,-0.968422,0.0,0.94756025,0.0,-0.74003714,0.0,-0.99999744,0.0,-0.9999893,0.0,-0.99999976,0.0,-0.607432,0.0
-1.0,0.054340433,-0.9940023,0.0,-0.99992174,0.0,-0.9792346,0.0,0.9463786,0.0,-0.7369967,0.0,-0.99999756,0.0,-0.99999154,0.0,-0.9999998,0.0,-0.57353204,0.0
-1.0,0.04115404,-0.99512744,0.0,-0.9999144,0.0,-0.98633605,0.0,0.94518846,0.0,-0.73406243,0.0,-0.9999977,0.0,-0.99999326,0.0,-0.9999999,0.0,-0.5353338,0.0
-1.0,0.027681766,-0.99604243,0.0,-0.99990684,0.0,-0.9909959,0.0,0.94398344,0.0,-0.7312377,0.0,-0.9999978,0.0,-0.9999947,0.0,-0.99999994,0.0,-0.4921484,0.0
-1.0,0.014010603,-0.99678713,0.0,-0.99989915,0.0,-0.9940548,0.0,0.9427589,0.0,-0.72852284,0.0,-0.9999979,0.0,-0.99999577,0.0,-0.99999994,0.0,-0.44318542,0.0
-1.0,2.2853316E-4,-0.9973936,0.0,-0.9998916,0.0,-0.99606544,0.0,0.9415118,0.0,-0.72591645,0.0,-0.99999803,0.0,-0.99999666,0.0,-0.99999994,0.0,-0.38755783,0.0
-1.0,-0.013575788,-0.9978878,0.0,-0.9998842,0.0,-0.99738944,0.0,0.94024,0.0,-0.72341555,0.0,-0.9999981,0.0,-0.9999973,0.0,-1.0,0.0,-0.32430682,0.0
-1.0,-0.027313787,-0.9982906,0.0,-0.9998773,0.0,-0.9982633,0.0,0.93894196,0.0,-0.7210165,0.0,-0.9999982,0.0,-0.99999785,0.0,-1.0,0.0,-0.25246143,0.0
-1.0,-0.04089737,-0.99861896,0.0,-0.99987113,0.0,-0.99884146,0.0,0.9376163,0.0,-0.71871525,0.0,-0.9999983,0.0,-0.9999983,0.0,-1.0,0.0,-0.17115366,0.0
-1.0,-0.054239806,-0.99888664,0.0,-0.99986595,0.0,-0.99922496,0.0,0.936262,0.0,-0.71650714,0.0,-0.99999833,0.0,-0.9999986,0.0,-1.0,0.0,-0.07981428,0.0
-1.0,-0.067256,-0.99910474,0.0,-0.999862,0.0,-0.99948007,0.0,0.9348783,0.0,-0.7143874,0.0,-0.9999984,0.0,-0.9999989,0.0,-1.0,0.0,0.021532783,0.0
-1.0,-0.07986342,-0.99928224,0.0,-0.99985975,0.0,-0.9996502,0.0,0.9334642,0.0,-0.71235144,0.0,-0.99999845,0.0,-0.9999991,0.0,-1.0,0.0,0.13189052,0.0
-1.0,-0.09198227,-0.9994265,0.0,-0.9998592,0.0,-0.99976397,0.0,0.93201905,0.0,-0.7103943,0.0,-0.9999985,0.0,-0.9999993,0.0,-1.0,0.0,0.24890772,0.0
-1.0,-0.10353632,-0.99954337,0.0,-0.9998606,0.0,-0.9998403,0.0,0.93054193,0.0,-0.7085113,0.0,-0.99999857,0.0,-0.9999994,0.0,-1.0,0.0,0.36868408,0.0
-1.0,-0.11445334,-0.9996378,0.0,-0.9998638,0.0,-0.99989164,0.0,0.9290321,0.0,-0.70669776,0.0,-0.9999986,0.0,-0.9999995,0.0,-1.0,0.0,0.4860154,0.0
-1.0,-0.12466544,-0.9997137,0.0,-0.9998687,0.0,-0.99992627,0.0,0.9274886,0.0,-0.7049491,0.0,-0.9999987,0.0,-0.99999964,0.0,-1.0,0.0,0.59523094,0.0
-1.0,-0.1341096,-0.99977446,0.0,-0.999875,0.0,-0.9999497,0.0,0.92591065,0.0,-0.70326084,0.0,-0.99999875,0.0,-0.9999997,0.0,-1.0,0.0,0.6914421,0.0
-1.0,-0.1427282,-0.9998228,0.0,-0.9998822,0.0,-0.99996555,0.0,0.92429733,0.0,-0.7016287,0.0,-0.9999988,0.0,-0.99999976,0.0,-1.0,0.0,0.7716597,0.0
-1.0,-0.15046921,-0.999861,0.0,-0.99989,0.0,-0.9999764,0.0,0.92264766,0.0,-0.70004845,0.0,-0.99999887,0.0,-0.9999998,0.0,-1.0,0.0,0.8352276,0.0
-1.0,-0.15728663,-0.99989116,0.0,-0.999898,0.0,-0.9999837,0.0,0.9209606,0.0,-0.69851595,0.0,-0.99999887,0.0,-0.9999998,0.0,-1.0,0.0,0.8834527,0.0
-1.0,-0.1631407,-0.99991477,0.0,-0.9999059,0.0,-0.9999888,0.0,0.9192351,0.0,-0.6970274,0.0,-0.9999989,0.0,-0.9999999,0.0,-1.0,0.0,0.91878146,0.0
-1.0,-0.16799818,-0.9999333,0.0,-0.9999134,0.0,-0.99999225,0.0,0.9174701,0.0,-0.69557893,0.0,-0.999999,0.0,-0.9999999,0.0,-1.0,0.0,0.943988,0.0
-1.0,-0.17183259,-0.9999478,0.0,-0.99992055,0.0,-0.99999464,0.0,0.91566443,0.0,-0.6941669,0.0,-0.999999,0.0,-0.99999994,0.0,-1.0,0.0,0.9616349,0.0
-1.0,-0.1746243,-0.99995905,0.0,-0.99992716,0.0,-0.99999624,0.0,0.91381687,0.0,-0.69278777,0.0,-0.99999905,0.0,-0.99999994,0.0,-1.0,0.0,0.9738302,0.0
-1.0,-0.17636059,-0.9999679,0.0,-0.9999333,0.0,-0.9999974,0.0,0.91192615,0.0,-0.6914383,0.0,-0.99999905,0.0,-0.99999994,0.0,-1.0,0.0,0.9821874,0.0
-1.0,-0.17703582,-0.9999748,0.0,-0.9999389,0.0,-0.99999815,0.0,0.90999097,0.0,-0.6901151,0.0,-0.9999991,0.0,-0.99999994,0.0,-1.0,0.0,0.987885,0.0
-1.0,-0.17665139,-0.99998015,0.0,-0.9999441,0.0,-0.99999875,0.0,0.9080099,0.0,-0.6888152,0.0,-0.9999991,0.0,-0.99999994,0.0,-1.0,0.0,0.99175847,0.0
-1.0,-0.17521565,-0.9999844,0.0,-0.9999488,0.0,-0.9999991,0.0,0.9059815,0.0,-0.68753546,0.0,-0.99999917,0.0,-0.99999994,0.0,-1.0,0.0,0.9943887,0.0
-1.0,-0.17274372,-0.9999877,0.0,-0.99995303,0.0,-0.99999934,0.0,0.9039042,0.0,-0.68627316,0.0,-0.99999917,0.0,-1.0,0.0,-1.0,0.0,0.9961746,0.0
-1.0,-0.1692577,-0.9999903,0.0,-0.99995697,0.0,-0.9999995,0.0,0.9017765,0.0,-0.6850255,0.0,-0.9999992,0.0,-1.0,0.0,-1.0,0.0,0.9973879,0.0
-1.0,-0.16478597,-0.9999923,0.0,-0.99996054,0.0,-0.9999997,0.0,0.89959663,0.0,-0.68378973,0.0,-0.9999992,0.0,-1.0,0.0,-1.0,0.0,0.9982131,0.0
-1.0,-0.15936342,-0.9999939,0.0,-0.99996376,0.0,-0.99999976,0.0,0.89736295,0.0,-0.6825634,0.0,-0.9999992,0.0,-1.0,0.0,-1.0,0.0,0.9987753,0.0
-1.0,-0.15303099,-0.9999952,0.0,-0.99996674,0.0,-0.9999998,0.0,0.8950736,0.0,-0.681344,0.0,-0.9999993,0.0,-1.0,0.0,-1.0,0.0,0.999159,0.0
-1.0,-0.14583518,-0.9999962,0.0,-0.9999694,0.0,-0.9999999,0.0,0.8927266,0.0,-0.68012905,0.0,-0.9999993,0.0,-1.0,0.0,-1.0,0.0,0.99942124,0.0
-1.0,-0.13782804,-0.99999696,0.0,-0.99997187,0.0,-0.99999994,0.0,0.89031994,0.0,-0.6789164,0.0,-0.9999993,0.0,-1.0,0.0,-1.0,0.0,0.9996009,0.0
-1.0,-0.12906665,-0.99999756,0.0,-0.99997413,0.0,-0.99999994,0.0,0.88785166,0.0,-0.6777037,0.0,-0.99999934,0.0,-1.0,0.0,-1.0,0.0,0.99972415,0.0
-1.0,-0.11961241,-0.9999981,0.0,-0.99997616,0.0,-0.99999994,0.0,0.88531935,0.0,-0.67648876,0.0,-0.99999934,0.0,-1.0,0.0,-1.0,0.0,0.99980897,0.0
-1.0,-0.10953107,-0.99999845,0.0,-0.999978,0.0,-0.99999994,0.0,0.8827208,0.0,-0.6752694,0.0,-0.99999934,0.0,-1.0,0.0,-1.0,0.0,0.99986744,0.0
-1.0,-0.09889207,-0.99999875,0.0,-0.99997973,0.0,-1.0,0.0,0.88005364,0.0,-0.67404366,0.0,-0.99999934,0.0,-1.0,0.0,-1.0,0.0,0.9999078,0.0
-1.0,-0.087767735,-0.999999,0.0,-0.9999813,0.0,-1.0,0.0,0.8773152,0.0,-0.6728094,0.0,-0.9999994,0.0,-1.0,0.0,-1.0,0.0,0.99993575,0.0
-1.0,-0.07623333,-0.9999992,0.0,-0.9999827,0.0,-1.0,0.0,0.87450284,0.0,-0.67156464,0.0,-0.9999994,0.0,-1.0,0.0,-1.0,0.0,0.9999551,0.0
-1.0,-0.06436589,-0.99999934,0.0,-0.999984,0.0,-1.0,0.0,0.8716137,0.0,-0.67030734,0.0,-0.9999994,0.0,-1.0,0.0,-1.0,0.0,0.9999686,0.0
-1.0,-0.052244376,-0.99999946,0.0,-0.9999853,0.0,-1.0,0.0,0.8686448,0.0,-0.6690356,0.0,-0.9999994,0.0,-1.0,0.0,-1.0,0.0,0.99997795,0.0
-1.0,-0.039948605,-0.9999996,0.0,-0.99998635,0.0,-1.0,0.0,0.865593,0.0,-0.66774744,0.0,-0.99999946,0.0,-1.0,0.0,-1.0,0.0,0.9999845,0.0
