fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-1.4499812,-0.04534496,-0.03278769,0.12510586,0.17461446,-0.31993258,-0.35214964,-0.2737138,-0.5750203,0.5088636,-0.07981695,0.2512602,0.51244205
-0.83785516,0.93212634,-0.50473,0.31674796,-0.19489546,0.12855195,0.22316518,-0.30245984,-0.33489257,0.060985327,-0.057024118,0.13629928,0.101273656
-1.0363578,0.54771733,-0.36494702,0.018371914,-0.5059527,0.2979244,-0.010440914,-0.027708428,-0.39486575,0.49988285,-0.21660674,0.7227304,-0.71951455
-1.3623658,-0.22690211,-0.20201506,-0.43017,0.37625992,-0.4302061,0.50420725,0.013174222,-0.03335874,0.2565534,-0.13066496,0.164585,-0.9710821
-3.4190443,0.19577634,0.11904464,-0.036600184,0.30714718,-0.08953484,0.4667341,-0.7338896,0.7299115,-0.24388313,-0.011360928,-0.18838356,0.38872278
-15.41688,0.33327836,0.037978802,0.4092782,0.064468406,-0.7804089,0.71661025,0.25948066,0.02151365,0.52143705,-0.15931056,-0.41445833,0.65209544
-0.40222076,0.98853916,0.46955082,0.590267,-0.42193875,0.3514757,0.35976613,-0.6099973,-0.89107853,0.39793605,0.05576718,0.028344264,-0.081589215
-1.6665778,0.37276697,0.3808333,0.20617436,0.2077808,-0.10640771,0.17447494,0.058006093,0.11380589,0.018457366,0.05022165,-0.2610038,-0.009067904
-0.5753765,0.71994394,-0.4486519,-0.8475173,-0.16860208,0.45661217,0.931336,-0.76489437,0.61183983,0.15724051,0.04391408,-0.34472477,0.6897778
-1.243364,-0.1064912,0.40497798,-0.53572667,0.8256661,0.13359627,0.08599777,-0.3460873,-0.009158599,0.83589804,-0.19496338,0.077890255,-0.04842645
-33.015083,0.64141595,-0.17973214,-0.5447023,-0.56724256,0.461828,-0.66104496,-0.73691684,0.06350291,0.5819657,-0.008319406,-0.88828987,0.49957865
-1.6082244,0.13631928,0.15622306,-0.1181426,0.35787672,0.54173726,-0.13904692,-0.050920967,0.5554021,0.22569773,0.7130191,-0.179699,-0.723534
-1.8217916,-0.99960846,-0.5406628,-0.021950483,-0.29144838,0.36193064,0.78033715,0.75520974,-0.9746912,-0.9587771,0.3988608,0.24986362,-0.2910632
-0.7951418,-0.31447148,0.59078425,-0.2359712,-0.5484977,-0.65097404,0.2535993,-0.03334724,-0.7345166,0.22149765,-0.5753294,0.55849874,-0.14660625
-0.6764728,-0.13604176,-0.07853897,0.41838533,-0.70355517,0.0071948767,0.27305707,0.8471613,-0.23733824,-0.0011576448,-0.6863345,0.16628398,-0.06965661
-1.823991,0.5156473,0.07651656,-0.077127926,-0.57671016,-0.14375928,-0.3410936,-0.15028009,0.63535655,0.09183165,-3.310069E-4,0.32586238,0.3313587
-5.7256355,0.20186675,-0.52131367,-0.3448266,0.11306116,0.81480587,-0.05417791,-0.104059465,0.48411945,0.3328579,-0.89449745,0.07096662,-0.4963089
-4.497783,0.7468537,-0.4430912,-0.9670566,0.46057412,-0.10950109,0.83259,0.023036296,-0.36155993,-0.854997,-0.6172352,-0.6605746,-0.06251318
-2.0443928,0.38300303,-0.10430983,0.079175346,-0.036961943,-0.001175745,0.14082484,-0.9501175,-0.63490856,-0.8814244,0.62944573,0.4229946,-0.13350461
0.0045377165,-0.90206224,0.64259285,0.4066479,-0.8475403,-0.1366733,0.91654915,0.0077087893,-0.892874,0.64528084,-0.034178644,-0.11269686,0.05614543
-1.2873567,0.8335171,0.22274879,0.34362486,0.78009224,0.65373653,0.64112073,-0.011646975,0.2197833,0.634001,0.49571824,0.8431073,-0.23948598
-2.158957,0.06299595,0.4603276,0.5052858,-0.038328886,-0.15868244,0.6249347,0.19589138,0.12738445,-0.59037215,0.272474,-0.63029,-0.44809094
-1.4287925,0.21157232,-0.9553287,0.5110269,0.6474886,0.89855987,-0.015017125,0.22463666,-0.587424,0.25116622,-0.10949131,0.44539726,-0.6006115
-1.6148267,-0.23359305,-0.09926556,0.76048493,0.19515315,-0.15114667,0.07931599,0.23411803,0.3414953,-0.15325865,-0.04091009,-0.2464355,-0.10562148
-0.6662851,0.5412165,-0.4817976,-0.12074314,-0.61522615,0.8944337,0.05887252,0.14331904,-0.8223878,0.46767867,0.1923161,0.1198746,-0.43044263
-1.4813509,-0.37029788,0.24817175,-0.20909521,0.25972039,0.9717268,0.17060506,0.48132017,0.3505853,0.042889263,-0.5321564,0.7171283,-0.30924118
-3.161536,-0.23207192,0.4978796,0.13248192,-0.814803,-0.5874252,0.94168884,-0.9288936,0.44670045,0.011694074,-0.70362395,0.26927316,0.39781037
-2.03117,-0.6301097,0.29202005,0.45194387,-0.1540207,0.32953376,0.17460138,-0.13408256,-0.5254587,-0.91623396,0.15456736,-0.26440635,0.7597661
-1.70542,0.41917965,-0.8696897,0.40203807,-0.09822843,-0.17170294,-0.32449389,-0.8765574,0.045896973,-0.31278884,-0.31011257,0.19073884,-0.16038164
-0.26679567,0.32199165,-0.29531398,-0.59050226,-0.46905097,0.13756067,0.5599087,0.34515262,-0.21814427,0.33777294,-0.5355259,0.27078438,-0.048320692
-1.9423201,-0.5582684,-0.22667396,0.24663062,0.32220128,-0.3317798,0.2755058,-0.2874645,0.86050665,-0.34824187,-0.06418216,-0.6635003,-0.43131837
-1.4227424,-0.81032073,0.07849312,-0.21653813,-0.735783,-0.5231143,-0.19701093,0.8396908,-0.7824165,0.4667443,-0.6072792,0.9984621,0.51331794
-1.2664709,-0.55629414,0.071230456,-0.166515,-0.5923867,-0.23869164,0.4778445,-0.022604376,0.083031416,0.3285823,-0.011992514,0.8938815,0.04989948
-1.5700166,0.38856155,-0.51411885,0.12158201,-0.34618616,-0.9579135,-0.22854644,0.056330074,0.115504265,0.22382295,-0.49192291,-0.41843724,0.50131875
-1.604839,0.2786955,-0.27056995,-0.7905998,-0.34067684,-0.3210217,0.13750315,0.13210313,0.60312754,-0.0064868284,0.75148094,0.53184557,-0.58054423
