fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8
-0.15587525,0.38023844,-0.5441178,0.73937356,-0.69012135,0.23675592,-0.584015,0.041249275,0.2709434,-0.3093202
-0.51467276,-0.705239,0.107133664,0.43124598,0.8681006,-0.6475652,-0.9298034,0.67969745,-0.4638778,0.11842826
0.82416105,-0.43490323,-0.06675181,-0.3086167,-0.5563921,0.4176989,-0.5880662,0.22917308,-0.26355836,0.75508225
-0.7122406,0.1527347,0.20661011,-0.5857445,-0.4334476,-0.033421095,0.50006187,0.49515867,0.8997277,-0.19434671
0.20380129,-0.07078714,0.0803449,-0.58381647,-0.03492084,-0.10296258,0.4294053,0.30453637,-0.6068063,-0.44054234
-0.24850659,0.009559081,-0.56103134,0.7190595,0.063060634,-0.49263546,0.055626035,0.5410976,0.07871108,-0.5776584
0.044464245,-0.42116845,0.089573406,-0.27295852,-0.047153354,0.4336612,-0.6933282,-0.33881703,-0.79824233,-0.771537
0.8558314,0.75822,-0.8256412,0.08126152,-0.8701534,0.33119547,-0.19086449,0.31041425,-0.48687938,0.7160719
-6.847622,0.7549551,-0.7055394,0.055405326,-0.24652626,-0.6706088,0.11130751,-0.71142715,0.21966563,-0.9850994
-0.19175014,0.042203862,0.9831642,0.059217267,0.20887241,-0.10352062,0.3381505,0.7673786,-0.13654333,-0.77524215
0.18201935,-0.7498495,0.5727061,-0.7973749,0.11053053,-0.05394556,0.54149914,0.2949907,-0.5404766,0.2996061
-0.1517096,0.077365816,0.33268306,0.22057642,0.11412944,0.02266121,0.31197357,0.46813214,-0.1373585,0.3129284
0.8213939,-0.13909552,-0.05525927,0.5566846,-0.25733876,0.73619664,-0.33159375,0.15227675,-0.36375973,0.10875597
-0.18721615,0.18889838,0.45869625,0.24633162,-0.4094185,0.77071655,0.24077453,0.048016906,0.42273128,0.14444995
-0.25419575,0.19383268,-0.053138066,-0.09504986,-0.55027264,-0.41643062,-0.7341149,0.67432415,0.13070568,-0.121075235
0.6241035,0.8424907,0.102843285,0.054698467,0.83105445,0.40107703,-0.5968858,-0.025150632,-0.007881223,-0.123147845
0.35846865,0.24828622,-0.6143174,0.2564679,0.06537475,0.10656602,0.5407896,0.24321139,-0.929234,0.18952303
-0.21638952,0.75559187,0.2635734,0.1519991,-0.37075827,-0.035684943,-0.7679048,0.35993534,0.32689354,-0.73990095
-0.5951887,-0.3159971,-0.016776219,0.03209463,-0.72725785,0.07975605,-0.25449812,-0.85500133,-0.7935242,-0.2850645
-0.34097362,0.71561,-0.3337159,-0.6019374,0.29015097,-0.5199813,0.24212089,0.23270595,0.53767794,0.46978593
0.7028852,0.55639434,0.68838423,0.6280829,-0.4710249,-0.47360724,-0.24083889,0.04884476,-0.19299197,-0.48642817
-0.46277648,-0.7903078,0.44468844,-0.49035805,0.2918558,-0.5298246,-0.936785,0.42631146,-0.3238953,0.3890316
-0.1739133,0.59346956,-0.22738853,-0.3265067,0.52970827,-0.12055474,-0.0076527596,-0.097030506,0.3199724,0.7415884
-0.23026682,-0.13446687,0.13854234,-0.9524659,-0.5000201,0.8718991,0.45609993,0.10601449,0.18879801,-0.24722582
0.84158933,0.6755119,-0.29372692,-0.07692371,-0.37097803,-0.031313807,-0.796168,-0.06294978,-0.028195463,0.17786494
0.5097588,0.07826469,0.512237,0.32516629,-0.49396637,0.58150446,-0.667627,0.22800039,-0.7518778,0.72563857
-1.3415238,0.6216089,-0.047700047,-0.97758144,-0.27715474,0.055855155,-0.47188702,-0.6965384,0.6316993,-0.4097613
-3.6929696,-0.4622716,0.61849797,-0.57286406,0.100131,0.17586239,0.08353361,0.61924213,0.40506265,-0.53775823
0.058322195,0.13506947,-0.5924017,-0.08703315,-0.2701307,-0.8905927,-0.64904773,0.102487005,-0.83385503,0.21453632
-0.20088764,-0.7861861,0.27725703,-0.050900936,0.0637356,-0.880698,0.5568644,0.121930145,0.3747988,-0.27888128
0.7855123,0.61817926,0.26714522,0.32251608,-0.26723847,0.2612697,-0.6067176,-0.007532714,-0.07466551,0.16360295
0.7401843,0.6630283,-0.6635793,0.2844462,-0.34611127,0.14732815,0.38389617,0.0017148256,-0.1043287,0.02720221
0.3309221,-0.68769485,0.8267558,-0.8884597,-0.3329787,-0.07316576,-0.31827408,-0.063829064,-0.103863955,-0.2873962
-2.2149224,0.52074236,0.18304604,0.6561656,-0.4540247,-0.41785473,0.18616106,0.95608187,0.06929744,0.0601544
0.28043213,-0.27198645,0.19576287,-0.065178126,-0.27596578,-0.47057876,-0.972687,-0.2679849,-0.33864376,-0.930912
-3.281557,-0.83724207,0.83578354,-0.037632585,0.8650273,-0.3005407,0.020961132,0.8069552,0.54411936,0.5199948
0.6943051,0.54006886,0.17885457,0.74571115,-0.13765147,0.63618016,-0.96949697,0.13602732,-0.30525878,0.127166
0.8353696,-0.5641111,-0.16787696,0.35109508,-0.8502774,0.08664736,-0.898779,-0.16943808,-0.057970945,0.19815044
-0.30249745,0.5585482,-0.013447637,-0.8394405,-0.11655551,0.109971605,0.15791364,0.8741286,-0.1295979,0.16981483
-1.1482317,0.62125236,0.9924304,-0.23922312,-0.72084373,-0.16309966,0.2412175,-0.76995945,0.38955912,-0.408181
0.12543947,0.99392146,0.91743577,0.51880944,0.036574166,0.69958955,0.6560702,0.092351645,-0.05981493,0.3093757
-3.8935583,-0.18978664,0.07736494,0.022805214,-0.018267151,0.6320856,0.17503153,-0.16445257,-0.061554022,0.78078604
0.40427792,0.46364817,-0.56876004,0.75687844,-0.80128676,-0.38218984,-0.05526902,0.20988727,-0.6623291,-0.1611263
0.34528428,0.25054234,0.32515818,0.57494104,-0.5704624,-0.63230896,-0.95466197,0.3031459,-0.4900548,-0.158253
-0.90963256,-0.6778993,0.05694342,-0.15950494,0.042279497,0.5661845,-0.047433726,-0.4669793,0.32098556,-0.42581782
0.5042284,-0.39169994,-0.17938435,0.43546668,0.088299505,-0.089987405,0.20732093,0.036397457,-0.32348037,0.059369896
0.17824386,-0.29373685,0.32737663,-0.3965934,-0.99861103,0.45226094,-0.517653,0.64251494,-0.6356375,-0.56424844
0.66972846,0.42399526,-0.72120494,0.30142668,0.0731435,0.38529035,-0.1464548,0.064912915,-0.28127843,-0.29981938
0.81180835,-0.17604797,0.79120547,-0.89906543,-0.577749,0.0676365,-0.07415957,0.27542335,-0.33935893,-0.23138732
-0.2190312,0.17786686,0.29704934,0.23293167,0.32083568,-0.7306125,0.6690638,0.52997345,-0.25475904,-0.40505296
-0.19612175,-0.81476927,0.39047483,0.41045973,0.18187392,-0.50901246,0.25695676,-0.085543334,-0.2800613,-0.56472015
0.20572597,-0.15369745,0.61964786,-0.53516626,-0.60219926,-0.056650616,-0.05050451,0.03064943,0.04825724,0.846533
0.34718287,0.1424982,-0.09998723,-0.19695698,-0.7862992,0.008099512,0.14847928,0.19574402,-0.3942168,0.56603605
0.815503,0.07649708,0.4255394,0.64167595,-0.62672836,-0.14476597,-0.5356772,-0.35086575,0.07929594,-0.8261648
0.46202922,0.12939958,0.03115654,0.4236377,-0.8141232,-0.2161158,-0.7594127,0.43294725,-0.021087373,0.54995024
-0.43105286,0.16718258,0.49739897,0.14726837,-0.01854062,0.09584239,0.5019721,0.6090526,0.8805244,-0.49652502
0.30459246,-0.26023784,-0.31551957,-0.15964352,0.63012546,-0.023792878,-0.89252204,-0.61903256,-0.06615972,-0.62895805
0.53186345,-0.9325106,-0.30274308,0.40508527,-0.23357365,0.07040387,-0.780977,-0.21602008,-0.27461603,-0.48929435
0.8066483,-0.9968403,-0.085629225,0.49291718,-0.26706815,0.14039998,-0.011073232,0.052654915,-0.10314443,-0.11844998
-0.22718881,0.71734595,-0.5889774,-0.22938794,0.56625456,0.09018481,-0.13919947,0.10741749,0.47046497,-0.18836604
0.38887852,0.31492105,0.47891778,0.45558056,0.10130824,-0.66099596,-0.70580304,-0.3894459,-0.48543033,-0.5681184
-0.0044773333,0.9962023,-0.44823444,-0.17400445,-0.29540944,-0.47104877,-0.5083405,-0.60763973,-0.76650494,0.21855104
-3.9161935,-0.5645533,0.029644554,0.961088,0.013505816,0.9498537,0.4826759,-0.9621762,0.12635778,0.36177015
0.004644396,0.33147418,-0.79317164,-0.7099842,-0.070009366,-0.39916602,0.21248567,-0.09597138,-0.30397874,0.28136897
-0.23594959,-0.26932278,0.25296324,0.065713234,-0.47509804,0.042210914,-0.12625928,-0.35136983,0.85508883,-0.46756867
0.7488646,-0.5122732,-0.22124715,0.57993555,0.6194215,0.031133696,-0.16180754,-0.082614385,-0.072192,0.71594775
-0.041001454,0.44763228,-0.12935588,-0.881671,0.31088445,-0.15120535,0.8212307,-0.098242626,-0.36991012,-0.35230568
0.35997513,-0.5737917,0.2680521,0.5705571,0.15324016,-0.21070136,0.36278924,0.062582254,-0.67742693,-0.82317793
